Sample size N: 1000
0.00000	0.60430
0.00195	0.10332
0.00293	0.60332
0.00391	0.10918
0.00488	0.60674
0.00586	0.60918
0.00684	0.10674
0.00781	0.09746
0.00879	0.60088
0.00977	0.59941
0.01074	0.09502
0.01172	0.59746
0.01270	0.10088
0.01367	0.09941
0.01465	0.59502
0.01563	0.11211
0.01660	0.62431
0.01758	0.62285
0.01855	0.11113
0.01953	0.62090
0.02051	0.11455
0.02148	0.11699
0.02246	0.61846
0.02344	0.61211
0.02441	0.12431
0.02539	0.12285
0.02637	0.61113
0.02734	0.12090
0.02832	0.61455
0.02930	0.61699
0.03027	0.11846
0.03125	0.08867
0.03223	0.57744
0.03320	0.57597
0.03418	0.08769
0.03516	0.57402
0.03613	0.09111
0.03711	0.09355
0.03809	0.57158
0.03906	0.56523
0.04004	0.08525
0.04102	0.08379
0.04199	0.56426
0.04297	0.08183
0.04395	0.56767
0.04492	0.57012
0.04590	0.07939
0.04688	0.58867
0.04785	0.07744
0.04883	0.07597
0.04980	0.58769
0.05078	0.07402
0.05176	0.59111
0.05273	0.59355
0.05371	0.07158
0.05469	0.06523
0.05566	0.58525
0.05664	0.58379
0.05762	0.06426
0.05859	0.58183
0.05957	0.06767
0.06055	0.07012
0.06152	0.57939
0.06250	0.05742
0.06445	0.50957
0.06543	0.05644
0.06641	0.51543
0.06738	0.05986
0.06836	0.06230
0.06934	0.51299
0.07031	0.50371
0.07129	0.05400
0.07227	0.05254
0.07324	0.50127
0.07422	0.05058
0.07520	0.50713
0.07617	0.50566
0.07715	0.04814
0.07813	0.51836
0.07910	0.04619
0.08008	0.04472
0.08105	0.51738
0.08203	0.04277
0.08301	0.52080
0.08398	0.52324
0.08496	0.04033
0.08594	0.03398
0.08691	0.53056
0.08789	0.52910
0.08887	0.03301
0.08984	0.52715
0.09082	0.03642
0.09180	0.03887
0.09277	0.52471
0.09375	0.55742
0.09570	0.00957
0.09668	0.55644
0.09766	0.01543
0.09863	0.55986
0.09961	0.56230
0.10059	0.01299
0.10156	0.00371
0.10254	0.55400
0.10352	0.55254
0.10449	0.00127
0.10547	0.55058
0.10645	0.00713
0.10742	0.00566
0.10840	0.54814
0.10938	0.01836
0.11035	0.54619
0.11133	0.54472
0.11230	0.01738
0.11328	0.54277
0.11426	0.02080
0.11523	0.02324
0.11621	0.54033
0.11719	0.53398
0.11816	0.03056
0.11914	0.02910
0.12012	0.53301
0.12109	0.02715
0.12207	0.53642
0.12305	0.53887
0.12402	0.02471
0.12500	0.16680
0.12695	0.69707
0.12793	0.16582
0.12891	0.70293
0.12988	0.16924
0.13086	0.17168
0.13184	0.70049
0.13281	0.69121
0.13379	0.16338
0.13477	0.16191
0.13574	0.68877
0.13672	0.15996
0.13770	0.69463
0.13867	0.69316
0.13965	0.15752
0.14063	0.70586
0.14160	0.18681
0.14258	0.18535
0.14355	0.70488
0.14453	0.18340
0.14551	0.70830
0.14648	0.71074
0.14746	0.18096
0.14844	0.17461
0.14941	0.71806
0.15039	0.71660
0.15137	0.17363
0.15234	0.71465
0.15332	0.17705
0.15430	0.17949
0.15527	0.71221
0.15625	0.74492
0.15723	0.13994
0.15820	0.13847
0.15918	0.74394
0.16016	0.13652
0.16113	0.74736
0.16211	0.74980
0.16309	0.13408
0.16406	0.12773
0.16504	0.74150
0.16602	0.74004
0.16699	0.12676
0.16797	0.73808
0.16895	0.13017
0.16992	0.13262
0.17090	0.73564
0.17188	0.15117
0.17285	0.73369
0.17383	0.73222
0.17480	0.15019
0.17578	0.73027
0.17676	0.15361
0.17773	0.15605
0.17871	0.72783
0.17969	0.72148
0.18066	0.14775
0.18164	0.14629
0.18262	0.72051
0.18359	0.14433
0.18457	0.72392
0.18555	0.72637
0.18652	0.14189
0.18750	0.66680
0.18945	0.19707
0.19043	0.66582
0.19141	0.20293
0.19238	0.66924
0.19336	0.67168
0.19434	0.20049
0.19531	0.19121
0.19629	0.66338
0.19727	0.66191
0.19824	0.18877
0.19922	0.65996
0.20020	0.19463
0.20117	0.19316
0.20215	0.65752
0.20313	0.20586
0.20410	0.68681
0.20508	0.68535
0.20605	0.20488
0.20703	0.68340
0.20801	0.20830
0.20898	0.21074
0.20996	0.68096
0.21094	0.67461
0.21191	0.21806
0.21289	0.21660
0.21387	0.67363
0.21484	0.21465
0.21582	0.67705
0.21680	0.67949
0.21777	0.21221
0.21875	0.24492
0.22070	0.63847
0.22168	0.24394
0.22266	0.63652
0.22363	0.24736
0.22461	0.24980
0.22559	0.63408
0.22656	0.62773
0.22754	0.24150
0.22852	0.24004
0.22949	0.62676
0.23047	0.23808
0.23145	0.63017
0.23242	0.63262
0.23340	0.23564
0.23438	0.65117
0.23535	0.23369
0.23633	0.23222
0.23730	0.65019
0.23828	0.23027
0.23926	0.65361
0.24023	0.65605
0.24121	0.22783
0.24219	0.22148
0.24316	0.64775
0.24414	0.64629
0.24512	0.22051
0.24609	0.64433
0.24707	0.22392
0.24805	0.22637
0.24902	0.64189
0.25000	0.47930
0.25195	0.82207
0.25293	0.47832
0.25391	0.82793
0.25488	0.48174
0.25586	0.48418
0.25684	0.82549
0.25781	0.81621
0.25879	0.47588
0.25977	0.47441
0.26074	0.81377
0.26172	0.47246
0.26270	0.81963
0.26367	0.81816
0.26465	0.47002
0.26563	0.83086
0.26660	0.49931
0.26758	0.49785
0.26855	0.82988
0.26953	0.49590
0.27051	0.83330
0.27148	0.83574
0.27246	0.49346
0.27344	0.48711
0.27441	0.84306
0.27539	0.84160
0.27637	0.48613
0.27734	0.83965
0.27832	0.48955
0.27930	0.49199
0.28027	0.83721
0.28125	0.86992
0.28223	0.45244
0.28320	0.45097
0.28418	0.86894
0.28516	0.44902
0.28613	0.87236
0.28711	0.87480
0.28809	0.44658
0.28906	0.44023
0.29004	0.86650
0.29102	0.86504
0.29199	0.43926
0.29297	0.86308
0.29395	0.44267
0.29492	0.44512
0.29590	0.86064
0.29688	0.46367
0.29785	0.85869
0.29883	0.85722
0.29980	0.46269
0.30078	0.85527
0.30176	0.46611
0.30273	0.46855
0.30371	0.85283
0.30469	0.84648
0.30566	0.46025
0.30664	0.45879
0.30762	0.84551
0.30859	0.45683
0.30957	0.84892
0.31055	0.85137
0.31152	0.45439
0.31250	0.79180
0.31445	0.38457
0.31543	0.79082
0.31641	0.39043
0.31738	0.79424
0.31836	0.79668
0.31934	0.38799
0.32031	0.37871
0.32129	0.78838
0.32227	0.78691
0.32324	0.37627
0.32422	0.78496
0.32520	0.38213
0.32617	0.38066
0.32715	0.78252
0.32813	0.39336
0.32910	0.81181
0.33008	0.81035
0.33105	0.39238
0.33203	0.80840
0.33301	0.39580
0.33398	0.39824
0.33496	0.80596
0.33594	0.79961
0.33691	0.40556
0.33789	0.40410
0.33887	0.79863
0.33984	0.40215
0.34082	0.80205
0.34180	0.80449
0.34277	0.39971
0.34375	0.43242
0.34570	0.76347
0.34668	0.43144
0.34766	0.76152
0.34863	0.43486
0.34961	0.43730
0.35059	0.75908
0.35156	0.75273
0.35254	0.42900
0.35352	0.42754
0.35449	0.75176
0.35547	0.42558
0.35645	0.75517
0.35742	0.75762
0.35840	0.42314
0.35938	0.77617
0.36035	0.42119
0.36133	0.41972
0.36230	0.77519
0.36328	0.41777
0.36426	0.77861
0.36523	0.78105
0.36621	0.41533
0.36719	0.40898
0.36816	0.77275
0.36914	0.77129
0.37012	0.40801
0.37109	0.76933
0.37207	0.41142
0.37305	0.41387
0.37402	0.76689
0.37500	0.97930
0.37695	0.32207
0.37793	0.97832
0.37891	0.32793
0.37988	0.98174
0.38086	0.98418
0.38184	0.32549
0.38281	0.31621
0.38379	0.97588
0.38477	0.97441
0.38574	0.31377
0.38672	0.97246
0.38770	0.31963
0.38867	0.31816
0.38965	0.97002
0.39063	0.33086
0.39160	0.99931
0.39258	0.99785
0.39355	0.32988
0.39453	0.99590
0.39551	0.33330
0.39648	0.33574
0.39746	0.99346
0.39844	0.98711
0.39941	0.34306
0.40039	0.34160
0.40137	0.98613
0.40234	0.33965
0.40332	0.98955
0.40430	0.99199
0.40527	0.33721
0.40625	0.36992
0.40723	0.95244
0.40820	0.95097
0.40918	0.36894
0.41016	0.94902
0.41113	0.37236
0.41211	0.37480
0.41309	0.94658
0.41406	0.94023
0.41504	0.36650
0.41602	0.36504
0.41699	0.93926
0.41797	0.36308
0.41895	0.94267
0.41992	0.94512
0.42090	0.36064
0.42188	0.96367
0.42285	0.35869
0.42383	0.35722
0.42480	0.96269
0.42578	0.35527
0.42676	0.96611
0.42773	0.96855
0.42871	0.35283
0.42969	0.34648
0.43066	0.96025
0.43164	0.95879
0.43262	0.34551
0.43359	0.95683
0.43457	0.34892
0.43555	0.35137
0.43652	0.95439
0.43750	0.29180
0.43945	0.88457
0.44043	0.29082
0.44141	0.89043
0.44238	0.29424
0.44336	0.29668
0.44434	0.88799
0.44531	0.87871
0.44629	0.28838
0.44727	0.28691
0.44824	0.87627
0.44922	0.28496
0.45020	0.88213
0.45117	0.88066
0.45215	0.28252
0.45313	0.89336
0.45410	0.31181
0.45508	0.31035
0.45605	0.89238
0.45703	0.30840
0.45801	0.89580
0.45898	0.89824
0.45996	0.30596
0.46094	0.29961
0.46191	0.90556
0.46289	0.90410
0.46387	0.29863
0.46484	0.90215
0.46582	0.30205
0.46680	0.30449
0.46777	0.89971
0.46875	0.93242
0.47070	0.26347
0.47168	0.93144
0.47266	0.26152
0.47363	0.93486
0.47461	0.93730
0.47559	0.25908
0.47656	0.25273
0.47754	0.92900
0.47852	0.92754
0.47949	0.25176
0.48047	0.92558
0.48145	0.25517
0.48242	0.25762
0.48340	0.92314
0.48438	0.27617
0.48535	0.92119
0.48633	0.91972
0.48730	0.27519
0.48828	0.91777
0.48926	0.27861
0.49023	0.28105
0.49121	0.91533
0.49219	0.90898
0.49316	0.27275
0.49414	0.27129
0.49512	0.90801
0.49609	0.26933
0.49707	0.91142
0.49805	0.91387
0.49902	0.26689
0.50000	0.85430
0.50195	0.07207
0.50293	0.85332
0.50391	0.07793
0.50488	0.85674
0.50586	0.85918
0.50684	0.07549
0.50781	0.06621
0.50879	0.85088
0.50977	0.84941
0.51074	0.06377
0.51172	0.84746
0.51270	0.06963
0.51367	0.06816
0.51465	0.84502
0.51563	0.08086
0.51660	0.87431
0.51758	0.87285
0.51855	0.07988
0.51953	0.87090
0.52051	0.08330
0.52148	0.08574
0.52246	0.86846
0.52344	0.86211
0.52441	0.09306
0.52539	0.09160
0.52637	0.86113
0.52734	0.08965
0.52832	0.86455
0.52930	0.86699
0.53027	0.08721
0.53125	0.11992
0.53223	0.82744
0.53320	0.82597
0.53418	0.11894
0.53516	0.82402
0.53613	0.12236
0.53711	0.12480
0.53809	0.82158
0.53906	0.81523
0.54004	0.11650
0.54102	0.11504
0.54199	0.81426
0.54297	0.11308
0.54395	0.81767
0.54492	0.82012
0.54590	0.11064
0.54688	0.83867
0.54785	0.10869
0.54883	0.10722
0.54980	0.83769
0.55078	0.10527
0.55176	0.84111
0.55273	0.84355
0.55371	0.10283
0.55469	0.09648
0.55566	0.83525
0.55664	0.83379
0.55762	0.09551
0.55859	0.83183
0.55957	0.09892
0.56055	0.10137
0.56152	0.82939
0.56250	0.04180
0.56445	0.75957
0.56543	0.04082
0.56641	0.76543
0.56738	0.04424
0.56836	0.04668
0.56934	0.76299
0.57031	0.75371
0.57129	0.03838
0.57227	0.03691
0.57324	0.75127
0.57422	0.03496
0.57520	0.75713
0.57617	0.75566
0.57715	0.03252
0.57813	0.76836
0.57910	0.06181
0.58008	0.06035
0.58105	0.76738
0.58203	0.05840
0.58301	0.77080
0.58398	0.77324
0.58496	0.05596
0.58594	0.04961
0.58691	0.78056
0.58789	0.77910
0.58887	0.04863
0.58984	0.77715
0.59082	0.05205
0.59180	0.05449
0.59277	0.77471
0.59375	0.80742
0.59570	0.01347
0.59668	0.80644
0.59766	0.01152
0.59863	0.80986
0.59961	0.81230
0.60059	0.00908
0.60156	0.00273
0.60254	0.80400
0.60352	0.80254
0.60449	0.00176
0.60547	0.80058
0.60645	0.00517
0.60742	0.00762
0.60840	0.79814
0.60938	0.02617
0.61035	0.79619
0.61133	0.79472
0.61230	0.02519
0.61328	0.79277
0.61426	0.02861
0.61523	0.03105
0.61621	0.79033
0.61719	0.78398
0.61816	0.02275
0.61914	0.02129
0.62012	0.78301
0.62109	0.01933
0.62207	0.78642
0.62305	0.78887
0.62402	0.01689
0.62500	0.22930
0.62695	0.94707
0.62793	0.22832
0.62891	0.95293
0.62988	0.23174
0.63086	0.23418
0.63184	0.95049
0.63281	0.94121
0.63379	0.22588
0.63477	0.22441
0.63574	0.93877
0.63672	0.22246
0.63770	0.94463
0.63867	0.94316
0.63965	0.22002
0.64063	0.95586
0.64160	0.24931
0.64258	0.24785
0.64355	0.95488
0.64453	0.24590
0.64551	0.95830
0.64648	0.96074
0.64746	0.24346
0.64844	0.23711
0.64941	0.96806
0.65039	0.96660
0.65137	0.23613
0.65234	0.96465
0.65332	0.23955
0.65430	0.24199
0.65527	0.96221
0.65625	0.99492
0.65723	0.20244
0.65820	0.20097
0.65918	0.99394
0.66016	0.19902
0.66113	0.99736
0.66211	0.99980
0.66309	0.19658
0.66406	0.19023
0.66504	0.99150
0.66602	0.99004
0.66699	0.18926
0.66797	0.98808
0.66895	0.19267
0.66992	0.19512
0.67090	0.98564
0.67188	0.21367
0.67285	0.98369
0.67383	0.98222
0.67480	0.21269
0.67578	0.98027
0.67676	0.21611
0.67773	0.21855
0.67871	0.97783
0.67969	0.97148
0.68066	0.21025
0.68164	0.20879
0.68262	0.97051
0.68359	0.20683
