Sample size N: 10000
-0.99442	-0.01818
-0.99414	-0.08239
-0.98364	0.16546
-0.98226	-0.11291
-0.97981	0.03388
-0.97892	0.09233
-0.97733	0.05736
-0.97640	-0.10927
-0.97601	0.18205
-0.97545	0.08454
-0.97311	-0.07965
-0.97071	0.11191
-0.96815	0.24595
-0.96794	-0.01651
-0.96743	-0.11867
-0.96624	-0.19730
-0.96303	0.04463
-0.96103	-0.11215
-0.95984	0.01434
-0.95825	-0.15095
-0.95823	0.23526
-0.95818	-0.14856
-0.95754	0.24737
-0.95683	-0.12117
-0.95606	-0.01093
-0.95292	0.16768
-0.95287	0.22024
-0.95225	-0.14432
-0.95221	0.08542
-0.94901	0.11570
-0.94703	-0.10736
-0.94607	0.26715
-0.94570	0.28419
-0.94516	-0.18337
-0.94317	-0.21144
-0.94262	-0.01425
-0.94197	0.25632
-0.94033	-0.09801
-0.93923	0.27787
-0.93888	0.11002
-0.93850	0.01209
-0.93760	-0.25241
-0.93751	0.26972
-0.93640	0.12254
-0.93621	-0.10134
-0.93620	0.04664
-0.93487	0.02739
-0.93106	-0.19483
-0.93089	0.17320
-0.92814	0.13316
-0.92766	-0.03861
-0.92648	-0.30909
-0.92522	0.02738
-0.92513	-0.04762
-0.92311	-0.18629
-0.92112	0.30497
-0.91931	-0.07972
-0.91907	-0.27836
-0.91893	-0.29147
-0.91816	-0.26309
-0.91799	-0.19056
-0.91750	0.32840
-0.91523	-0.35158
-0.91391	-0.14868
-0.91219	-0.33628
-0.91142	0.06043
-0.91060	0.02574
-0.90998	-0.26973
-0.90943	-0.37539
-0.90870	-0.16739
-0.90808	-0.33818
-0.90793	0.16670
-0.90678	-0.37579
-0.90660	0.31332
-0.90584	-0.26431
-0.90573	0.15390
-0.90544	0.32981
-0.90499	-0.32445
-0.90340	0.39077
-0.90250	0.21894
-0.90203	0.33878
-0.90176	-0.07409
-0.90001	0.11286
-0.89992	0.18186
-0.89900	-0.43361
-0.89845	0.35360
-0.89802	0.02483
-0.89716	0.24612
-0.89692	-0.40698
-0.89692	0.18378
-0.89443	0.12808
-0.89382	-0.08552
-0.89362	-0.03854
-0.89322	0.28770
-0.89318	0.12484
-0.89303	0.25222
-0.89208	0.43953
-0.89151	-0.17625
-0.89113	0.00681
-0.89108	-0.07673
-0.88950	0.27972
-0.88932	0.34209
-0.88875	0.12367
-0.88858	-0.21376
-0.88581	0.25805
-0.88440	0.06075
-0.88374	-0.22981
-0.88347	-0.07213
-0.88308	0.12284
-0.88273	-0.21783
-0.88256	-0.16115
-0.88213	0.31587
-0.88184	0.43195
-0.88171	-0.28178
-0.88109	-0.27796
-0.88105	-0.39758
-0.88042	0.12254
-0.87910	-0.37655
-0.87805	0.13425
-0.87780	-0.13259
-0.87764	-0.08417
-0.87686	0.13512
-0.87677	-0.25212
-0.87669	-0.47891
-0.87648	-0.14229
-0.87629	-0.01006
-0.87528	0.38547
-0.87518	-0.04920
-0.87470	-0.19669
-0.87360	-0.45117
-0.87329	-0.37973
-0.87273	0.16773
-0.87252	-0.20753
-0.87249	-0.06858
-0.87227	-0.16399
-0.87171	-0.32065
-0.87132	-0.04654
-0.87128	0.10414
-0.87085	0.36805
-0.87000	0.25220
-0.86977	-0.39552
-0.86965	0.00289
-0.86865	-0.07016
-0.86821	-0.16779
-0.86718	-0.35641
-0.86711	0.47620
-0.86401	0.12879
-0.86392	-0.29368
-0.86362	-0.43334
-0.86350	0.24805
-0.86276	0.43093
-0.86161	-0.41801
-0.86152	0.47721
-0.86052	0.01732
-0.86052	-0.17329
-0.85870	-0.20506
-0.85777	-0.15874
-0.85773	-0.10519
-0.85730	0.15649
-0.85608	0.19168
-0.85577	-0.39899
-0.85545	-0.38818
-0.85482	-0.22761
-0.85457	0.10150
-0.85452	-0.11204
-0.85249	-0.24439
-0.85227	-0.02853
-0.85212	-0.43835
-0.85092	-0.19676
-0.84990	-0.18445
-0.84953	-0.03061
-0.84917	0.12572
-0.84889	0.07026
-0.84843	0.10024
-0.84813	-0.42826
-0.84791	0.18634
-0.84765	0.32435
-0.84743	-0.30742
-0.84730	0.43428
-0.84640	-0.01864
-0.84464	0.53356
-0.84449	-0.46719
-0.84432	-0.40838
-0.84389	-0.50570
-0.84386	0.10889
-0.84343	0.00274
-0.84320	-0.36280
-0.84276	-0.27330
-0.84261	-0.14827
-0.84130	-0.51511
-0.84125	-0.02505
-0.84081	0.36388
-0.84068	0.34136
-0.84056	0.44480
-0.84044	0.38481
-0.84042	-0.49843
-0.84024	0.44041
-0.84015	0.22144
-0.83884	0.39148
-0.83791	0.23027
-0.83743	-0.14140
-0.83659	0.20417
-0.83616	-0.23112
-0.83584	0.20874
-0.83572	0.04694
-0.83509	0.09096
-0.83352	-0.05855
-0.83349	0.26971
-0.83330	-0.12965
-0.83327	0.01224
-0.83321	-0.28608
-0.83293	0.14852
-0.83243	-0.11376
-0.83221	-0.32635
-0.83202	0.02986
-0.83194	-0.16792
-0.83126	-0.29884
-0.83103	-0.21799
-0.82986	0.08556
-0.82952	-0.32281
-0.82947	-0.14197
-0.82924	-0.34691
-0.82644	0.14879
-0.82592	-0.47295
-0.82505	0.08329
-0.82492	-0.02814
-0.82479	0.24637
-0.82477	0.05736
-0.82435	-0.40252
-0.82421	0.40166
-0.82334	-0.05298
-0.82303	0.52983
-0.82298	-0.32412
-0.82296	0.01007
-0.82265	-0.51602
-0.82191	0.09597
-0.82064	-0.49808
-0.82038	0.08348
-0.81917	-0.08373
-0.81909	-0.35273
-0.81831	0.47901
-0.81639	0.00445
-0.81635	-0.41554
-0.81635	0.24733
-0.81633	-0.33614
-0.81618	-0.28228
-0.81579	0.53729
-0.81508	-0.48278
-0.81470	-0.24821
-0.81414	-0.01294
-0.81408	-0.10484
-0.81398	0.02592
-0.81380	-0.46192
-0.81285	-0.44686
-0.81249	0.07566
-0.81230	-0.22745
-0.81208	0.50167
-0.81126	-0.22966
-0.80943	0.19392
-0.80922	-0.40497
-0.80899	-0.38242
-0.80887	0.43782
-0.80799	-0.04124
-0.80794	-0.21916
-0.80694	-0.19358
-0.80620	0.58421
-0.80617	0.01672
-0.80565	-0.05989
-0.80560	0.52133
-0.80542	0.20540
-0.80480	0.55926
-0.80431	0.29585
-0.80309	0.09754
-0.80243	0.01777
-0.80174	0.16237
-0.80164	-0.52423
-0.80144	0.56352
-0.80084	0.11244
-0.79989	0.49361
-0.79988	0.11097
-0.79924	-0.15933
-0.79908	-0.02887
-0.79879	-0.44368
-0.79742	-0.30996
-0.79662	0.41585
-0.79653	-0.20391
-0.79644	-0.22542
-0.79628	0.08652
-0.79619	0.31255
-0.79532	-0.27232
-0.79521	0.36884
-0.79493	0.21866
-0.79470	0.13673
-0.79462	-0.20397
-0.79447	-0.08122
-0.79357	-0.18016
-0.79330	0.57970
-0.79262	0.41214
